# URI 2026 Dual Actuator TVC Experiment
# Mode: Circle
# Controller: PID
# Circle: tilt 10.0 deg, W1=0.2 rad/s
# Geometry[in]: H1=13.28 H2=9.51 R=6.2 ELL=0.6 measured=True
# TiltLimit: 45.0 deg   Ts: 0.002s   Duration: 60s
# t	e1	e2	x1	x2	xd1	xd2	u1	u2	phi	theta	tilt	dt	G11	G22	d1	d2	y1	y2
9.6220	68.03	4511.85	1273.0	-1.0	1204.9	-4514.0	0.2045	-1.0000	0.00113	-0.05107	2.927	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.6240	66.36	4511.23	1273.0	-1.0	1206.6	-4513.4	-1.0000	-1.0000	0.00113	-0.05107	2.927	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.6260	64.68	4510.61	1273.0	-1.0	1208.3	-4512.8	0.2179	-1.0000	0.00113	-0.05107	2.927	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.6280	63.00	4509.98	1273.0	-1.0	1210.0	-4512.2	-1.0000	-1.0000	0.00113	-0.05107	2.927	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.6300	61.32	4509.36	1273.0	-1.0	1211.7	-4511.5	0.2314	-1.0000	0.00113	-0.05107	2.927	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.6320	59.65	4508.73	1273.0	-1.0	1213.3	-4510.9	-1.0000	-1.0000	0.00113	-0.05107	2.927	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.6340	57.97	4508.10	1273.0	-1.0	1215.0	-4510.3	0.2448	-1.0000	0.00113	-0.05107	2.927	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.6360	56.29	4507.48	1273.0	-1.0	1216.7	-4509.7	-1.0000	-1.0000	0.00113	-0.05107	2.927	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.6380	54.62	4506.85	1273.0	-1.0	1218.4	-4509.0	0.2582	-1.0000	0.00113	-0.05107	2.927	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.6400	52.94	4506.22	1273.0	-1.0	1220.0	-4508.4	-1.0000	-1.0000	0.00113	-0.05107	2.927	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.6420	51.27	4505.59	1273.0	-1.0	1221.7	-4507.8	0.2716	-1.0000	0.00113	-0.05107	2.927	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.6440	49.59	4504.96	1273.0	-1.0	1223.4	-4507.1	-0.9962	-1.0000	0.00113	-0.05107	2.927	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.6460	47.92	4504.33	1273.0	-1.0	1225.1	-4506.5	0.2850	-1.0000	0.00113	-0.05107	2.927	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.6480	46.24	4503.70	1273.0	-1.0	1226.7	-4505.9	-0.9828	-1.0000	0.00113	-0.05107	2.927	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.6500	44.57	4503.07	1273.0	-1.0	1228.4	-4505.2	0.2984	-1.0000	0.00113	-0.05107	2.927	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.6520	42.90	4502.44	1273.0	-1.0	1230.1	-4504.6	-0.9694	-1.0000	0.00113	-0.05107	2.927	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.6540	41.22	4501.80	1273.0	-1.0	1231.8	-4504.0	0.3117	-1.0000	0.00113	-0.05107	2.927	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.6560	39.55	4501.17	1273.0	-1.0	1233.4	-4503.3	-0.9560	-1.0000	0.00113	-0.05107	2.927	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.6580	37.87	4500.53	1273.0	-1.0	1235.1	-4502.7	0.3251	-1.0000	0.00113	-0.05107	2.927	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.6600	36.20	4499.90	1273.0	-1.0	1236.8	-4502.0	-0.9426	-1.0000	0.00113	-0.05107	2.927	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.6620	34.53	4499.26	1273.0	-1.0	1238.5	-4501.4	0.3385	-1.0000	0.00113	-0.05107	2.927	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.6640	32.86	4498.63	1273.0	-1.0	1240.1	-4500.8	-0.9293	-1.0000	0.00113	-0.05107	2.927	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.6660	31.18	4497.99	1273.0	-1.0	1241.8	-4500.1	0.3519	-1.0000	0.00113	-0.05107	2.927	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.6680	29.51	4497.35	1273.0	-1.0	1243.5	-4499.5	-0.9159	-1.0000	0.00113	-0.05107	2.927	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.6700	27.84	4496.71	1273.0	-1.0	1245.2	-4498.8	0.3653	-1.0000	0.00113	-0.05107	2.927	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.6720	26.17	4496.07	1273.0	-1.0	1246.8	-4498.2	-0.9025	-1.0000	0.00113	-0.05107	2.927	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.6740	24.50	4495.43	1273.0	-1.0	1248.5	-4497.6	0.3786	-1.0000	0.00113	-0.05107	2.927	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.6760	22.83	4494.79	1273.0	-1.0	1250.2	-4496.9	-0.8891	-1.0000	0.00113	-0.05107	2.927	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.6780	22.16	4494.15	1274.0	-1.0	1251.8	-4496.3	0.3870	-1.0000	0.00113	-0.05111	2.929	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.6800	20.49	4493.51	1274.0	-1.0	1253.5	-4495.6	-0.8788	-1.0000	0.00113	-0.05111	2.929	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.6820	18.82	4492.87	1274.0	-1.0	1255.2	-4495.0	0.4004	-1.0000	0.00113	-0.05111	2.929	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.6840	17.15	4492.22	1274.0	-1.0	1256.8	-4494.3	-0.8654	-1.0000	0.00113	-0.05111	2.929	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.6860	15.48	4491.58	1274.0	-1.0	1258.5	-4493.7	0.4137	-1.0000	0.00113	-0.05111	2.929	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.6880	13.81	4490.93	1274.0	-1.0	1260.2	-4493.0	-0.8521	-1.0000	0.00113	-0.05111	2.929	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.6900	12.14	4490.29	1274.0	-1.0	1261.9	-4492.4	0.4271	-1.0000	0.00113	-0.05111	2.929	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.6920	10.47	4489.64	1274.0	-1.0	1263.5	-4491.8	-0.8387	-1.0000	0.00113	-0.05111	2.929	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.6940	9.80	4489.00	1275.0	-1.0	1265.2	-4491.1	0.4354	-1.0000	0.00113	-0.05115	2.931	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.6960	8.13	4488.35	1275.0	-1.0	1266.9	-4490.5	-0.8284	-1.0000	0.00113	-0.05115	2.931	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.6980	6.47	4487.70	1275.0	-1.0	1268.5	-4489.8	0.4488	-1.0000	0.00113	-0.05115	2.931	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7000	4.80	4487.05	1275.0	-1.0	1270.2	-4489.2	-0.8150	-1.0000	0.00113	-0.05115	2.931	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7020	3.13	4486.40	1275.0	-1.0	1271.9	-4488.5	0.4621	-1.0000	0.00113	-0.05115	2.931	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7040	47.45	4485.75	1321.0	-1.0	1273.5	-4487.8	-1.0000	-1.0000	0.00122	-0.05304	3.040	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7060	45.79	4485.10	1321.0	-1.0	1275.2	-4487.2	0.3375	-1.0000	0.00122	-0.05304	3.040	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7080	44.12	4484.45	1321.0	-1.0	1276.9	-4486.5	-1.0000	-1.0000	0.00122	-0.05304	3.040	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7100	42.45	4483.80	1321.0	-1.0	1278.5	-4485.9	0.3508	-1.0000	0.00122	-0.05304	3.040	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7120	40.79	4483.15	1321.0	-1.0	1280.2	-4485.2	-1.0000	-1.0000	0.00122	-0.05304	3.040	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7140	39.12	4482.49	1321.0	-1.0	1281.9	-4484.6	0.3641	-1.0000	0.00122	-0.05304	3.040	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7160	37.45	4481.84	1321.0	-1.0	1283.5	-4483.9	-0.9916	-1.0000	0.00122	-0.05304	3.040	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7180	36.79	4481.18	1322.0	-1.0	1285.2	-4483.3	0.3724	-1.0000	0.00122	-0.05308	3.042	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7200	35.12	4480.53	1322.0	-1.0	1286.9	-4482.6	-0.9813	-1.0000	0.00122	-0.05308	3.042	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7220	33.46	4479.87	1322.0	-1.0	1288.5	-4481.9	0.3858	-1.0000	0.00122	-0.05308	3.042	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7240	31.80	4479.22	1322.0	-1.0	1290.2	-4481.3	-0.9680	-1.0000	0.00122	-0.05308	3.042	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7260	30.13	4478.56	1322.0	-1.0	1291.9	-4480.6	0.3991	-1.0000	0.00122	-0.05308	3.042	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7280	29.47	4477.90	1323.0	-1.0	1293.5	-4480.0	-0.9597	-1.0000	0.00122	-0.05312	3.045	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7300	27.80	4477.24	1323.0	-1.0	1295.2	-4479.3	0.4094	-1.0000	0.00122	-0.05312	3.045	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7320	26.14	4476.58	1323.0	-1.0	1296.9	-4478.6	-0.9464	-1.0000	0.00122	-0.05312	3.045	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7340	90.46	4475.92	1389.0	-1.0	1298.5	-4478.0	0.0928	-1.0000	0.00136	-0.05585	3.201	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7360	88.80	4475.26	1389.0	-1.0	1300.2	-4477.3	-1.0000	-1.0000	0.00136	-0.05585	3.201	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7380	87.14	4474.60	1389.0	-1.0	1301.8	-4476.7	0.1061	-1.0000	0.00136	-0.05585	3.201	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7400	85.47	4473.94	1389.0	-1.0	1303.5	-4476.0	-1.0000	-1.0000	0.00136	-0.05585	3.201	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7420	83.81	4473.27	1389.0	-1.0	1305.2	-4475.3	0.1194	-1.0000	0.00136	-0.05585	3.201	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7440	82.15	4472.61	1389.0	-1.0	1306.8	-4474.7	-1.0000	-1.0000	0.00136	-0.05585	3.201	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7460	80.49	4471.95	1389.0	-1.0	1308.5	-4474.0	0.1326	-1.0000	0.00136	-0.05585	3.201	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7480	79.83	4471.28	1390.0	-1.0	1310.2	-4473.3	-1.0000	-1.0000	0.00136	-0.05589	3.203	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7500	78.17	4470.62	1390.0	-1.0	1311.8	-4472.7	0.1429	-1.0000	0.00136	-0.05589	3.203	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7520	76.51	4469.95	1390.0	-1.0	1313.5	-4472.0	-1.0000	-1.0000	0.00136	-0.05589	3.203	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7540	74.85	4469.28	1390.0	-1.0	1315.1	-4471.3	0.1562	-1.0000	0.00136	-0.05589	3.203	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7560	74.19	4468.62	1391.0	-1.0	1316.8	-4470.7	-1.0000	-1.0000	0.00136	-0.05593	3.205	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7580	72.53	4467.95	1391.0	-1.0	1318.5	-4470.0	0.1665	-1.0000	0.00136	-0.05593	3.205	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7600	70.87	4467.28	1391.0	-1.0	1320.1	-4469.3	-1.0000	-1.0000	0.00136	-0.05593	3.205	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7620	69.21	4466.61	1391.0	-1.0	1321.8	-4468.6	0.1798	-1.0000	0.00136	-0.05593	3.205	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7640	67.55	4465.94	1391.0	-1.0	1323.4	-4468.0	-1.0000	-1.0000	0.00136	-0.05593	3.205	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7660	126.88	4465.27	1452.0	-1.0	1325.1	-4467.3	-0.1119	-1.0000	0.00149	-0.05845	3.350	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7680	126.22	4464.60	1453.0	-1.0	1326.8	-4466.6	-1.0000	-1.0000	0.00149	-0.05849	3.352	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7700	124.56	4463.92	1453.0	-1.0	1328.4	-4465.9	-0.1016	-1.0000	0.00149	-0.05849	3.352	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7720	122.90	4463.25	1453.0	-1.0	1330.1	-4465.3	-1.0000	-1.0000	0.00149	-0.05849	3.352	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7740	121.25	4462.58	1453.0	-1.0	1331.7	-4464.6	-0.0884	-1.0000	0.00149	-0.05849	3.352	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7760	119.59	4461.90	1453.0	-1.0	1333.4	-4463.9	-1.0000	-1.0000	0.00149	-0.05849	3.352	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7780	117.93	4461.23	1453.0	-1.0	1335.0	-4463.2	-0.0751	-1.0000	0.00149	-0.05849	3.352	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7800	116.27	4460.55	1453.0	-1.0	1336.7	-4462.6	-1.0000	-1.0000	0.00149	-0.05849	3.352	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7820	114.62	4459.88	1453.0	-1.0	1338.4	-4461.9	-0.0619	-1.0000	0.00149	-0.05849	3.352	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7840	112.96	4459.20	1453.0	-1.0	1340.0	-4461.2	-1.0000	-1.0000	0.00149	-0.05849	3.352	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7860	112.31	4458.52	1454.0	-1.0	1341.7	-4460.5	-0.0537	-1.0000	0.00149	-0.05853	3.355	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7880	110.65	4457.84	1454.0	-1.0	1343.3	-4459.8	-1.0000	-1.0000	0.00149	-0.05853	3.355	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7900	109.00	4457.17	1454.0	-1.0	1345.0	-4459.2	-0.0404	-1.0000	0.00149	-0.05853	3.355	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7920	107.34	4456.49	1454.0	-1.0	1346.6	-4458.5	-1.0000	-1.0000	0.00149	-0.05853	3.355	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7940	105.69	4455.81	1454.0	-1.0	1348.3	-4457.8	-0.0272	-1.0000	0.00149	-0.05853	3.355	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7960	104.03	4455.13	1454.0	-1.0	1349.9	-4457.1	-1.0000	-1.0000	0.00149	-0.05853	3.355	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.7980	103.38	4454.44	1455.0	-1.0	1351.6	-4456.4	-0.0189	-1.0000	0.00150	-0.05857	3.357	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8000	101.72	4453.76	1455.0	-1.0	1353.3	-4455.7	-1.0000	-1.0000	0.00150	-0.05857	3.357	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8020	100.07	4453.08	1455.0	-1.0	1354.9	-4455.1	-0.0057	-1.0000	0.00150	-0.05857	3.357	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8040	98.42	4452.40	1455.0	-1.0	1356.6	-4454.4	-1.0000	-1.0000	0.00150	-0.05857	3.357	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8060	96.76	4451.71	1455.0	-1.0	1358.2	-4453.7	0.0075	-1.0000	0.00150	-0.05857	3.357	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8080	95.11	4451.03	1455.0	-1.0	1359.9	-4453.0	-1.0000	-1.0000	0.00150	-0.05857	3.357	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8100	93.46	4450.34	1455.0	-1.0	1361.5	-4452.3	0.0207	-1.0000	0.00150	-0.05857	3.357	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8120	173.79	4449.65	1537.0	-1.0	1363.2	-4451.6	-1.0000	-1.0000	0.00168	-0.06197	3.552	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8140	172.14	4448.97	1537.0	-1.0	1364.8	-4450.9	-0.2120	-1.0000	0.00168	-0.06197	3.552	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8160	170.49	4448.28	1537.0	-1.0	1366.5	-4450.3	-1.0000	-1.0000	0.00168	-0.06197	3.552	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8180	168.83	4447.59	1537.0	-1.0	1368.1	-4449.6	-0.1988	-1.0000	0.00168	-0.06197	3.552	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8200	167.18	4446.90	1537.0	-1.0	1369.8	-4448.9	-1.0000	-1.0000	0.00168	-0.06197	3.552	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8220	165.53	4446.21	1537.0	-1.0	1371.4	-4448.2	-0.1856	-1.0000	0.00168	-0.06197	3.552	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8240	163.88	4445.52	1537.0	-1.0	1373.1	-4447.5	-1.0000	-1.0000	0.00168	-0.06197	3.552	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8260	162.23	4444.83	1537.0	-1.0	1374.7	-4446.8	-0.1724	-1.0000	0.00168	-0.06197	3.552	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8280	160.58	4444.14	1537.0	-1.0	1376.4	-4446.1	-1.0000	-1.0000	0.00168	-0.06197	3.552	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8300	158.93	4443.45	1537.0	-1.0	1378.0	-4445.4	-0.1592	-1.0000	0.00168	-0.06197	3.552	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8320	157.28	4442.76	1537.0	-1.0	1379.7	-4444.7	-1.0000	-1.0000	0.00168	-0.06197	3.552	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8340	155.63	4442.06	1537.0	-1.0	1381.3	-4444.0	-0.1460	-1.0000	0.00168	-0.06197	3.552	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8360	153.99	4441.37	1537.0	-1.0	1383.0	-4443.3	-1.0000	-1.0000	0.00168	-0.06197	3.552	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8380	152.34	4440.67	1537.0	-1.0	1384.6	-4442.6	-0.1329	-1.0000	0.00168	-0.06197	3.552	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8400	150.69	4439.98	1537.0	-1.0	1386.3	-4441.9	-1.0000	-1.0000	0.00168	-0.06197	3.552	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8420	149.04	4439.28	1537.0	-1.0	1387.9	-4441.2	-0.1197	-1.0000	0.00168	-0.06197	3.552	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8440	147.39	4438.58	1537.0	-1.0	1389.6	-4440.5	-1.0000	-1.0000	0.00168	-0.06197	3.552	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8460	145.75	4437.89	1537.0	-1.0	1391.2	-4439.8	-0.1065	-1.0000	0.00168	-0.06197	3.552	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8480	144.10	4437.19	1537.0	-1.0	1392.9	-4439.1	-1.0000	-1.0000	0.00168	-0.06197	3.552	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8500	143.45	4436.49	1538.0	-1.0	1394.5	-4438.4	-0.0983	-1.0000	0.00168	-0.06201	3.554	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8520	141.81	4435.79	1538.0	-1.0	1396.2	-4437.7	-1.0000	-1.0000	0.00168	-0.06201	3.554	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8540	140.16	4435.09	1538.0	-1.0	1397.8	-4437.0	-0.0852	-1.0000	0.00168	-0.06201	3.554	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8560	138.52	4434.39	1538.0	-1.0	1399.5	-4436.3	-1.0000	-1.0000	0.00168	-0.06201	3.554	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8580	136.87	4433.69	1538.0	-1.0	1401.1	-4435.6	-0.0720	-1.0000	0.00168	-0.06201	3.554	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8600	135.22	4432.99	1538.0	-1.0	1402.7	-4434.9	-1.0000	-1.0000	0.00168	-0.06201	3.554	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8620	133.58	4432.28	1538.0	-1.0	1404.4	-4434.2	-0.0589	-1.0000	0.00168	-0.06201	3.554	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8640	131.93	4431.58	1538.0	-1.0	1406.0	-4433.5	-1.0000	-1.0000	0.00168	-0.06201	3.554	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8660	130.29	4430.88	1538.0	-1.0	1407.7	-4432.8	-0.0457	-1.0000	0.00168	-0.06201	3.554	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8680	128.65	4430.17	1538.0	-1.0	1409.3	-4432.1	-1.0000	-1.0000	0.00168	-0.06201	3.554	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8700	127.00	4429.47	1538.0	-1.0	1411.0	-4431.4	-0.0326	-1.0000	0.00168	-0.06201	3.554	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8720	125.36	4428.76	1538.0	-1.0	1412.6	-4430.7	-1.0000	-1.0000	0.00168	-0.06201	3.554	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8740	123.72	4428.05	1538.0	-1.0	1414.3	-4430.0	-0.0194	-1.0000	0.00168	-0.06201	3.554	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8760	122.07	4427.34	1538.0	-1.0	1415.9	-4429.3	-1.0000	-1.0000	0.00168	-0.06201	3.554	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8780	120.43	4426.64	1538.0	-1.0	1417.5	-4428.5	-0.0063	-1.0000	0.00168	-0.06201	3.554	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8800	118.79	4425.93	1538.0	-1.0	1419.2	-4427.8	-1.0000	-1.0000	0.00168	-0.06201	3.554	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8820	117.15	4425.22	1538.0	-1.0	1420.8	-4427.1	0.0068	-1.0000	0.00168	-0.06201	3.554	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8840	115.50	4424.51	1538.0	-1.0	1422.5	-4426.4	-1.0000	-1.0000	0.00168	-0.06201	3.554	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8860	113.86	4423.80	1538.0	-1.0	1424.1	-4425.7	0.0200	-1.0000	0.00168	-0.06201	3.554	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8880	112.22	4423.09	1538.0	-1.0	1425.8	-4425.0	-1.0000	-1.0000	0.00168	-0.06201	3.554	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8900	110.58	4422.37	1538.0	-1.0	1427.4	-4424.3	0.0331	-1.0000	0.00168	-0.06201	3.554	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8920	108.94	4421.66	1538.0	-1.0	1429.0	-4423.6	-1.0000	-1.0000	0.00168	-0.06201	3.554	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8940	107.30	4420.95	1538.0	-1.0	1430.7	-4422.8	0.0462	-1.0000	0.00168	-0.06201	3.554	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8960	105.66	4420.23	1538.0	-1.0	1432.3	-4422.1	-1.0000	-1.0000	0.00168	-0.06201	3.554	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
9.8980	104.02	4419.52	1538.0	-1.0	1434.0	-4421.4	0.0593	-1.0000	0.00168	-0.06201	3.554	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
